hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,370,-1.1540879543443099,-0.04309213538010803,-0.28540910061952574,-10.674285714285714,4.588571428571429,-0.7771428571428571,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,380,-1.1540879543443099,-0.04309213538010803,-0.28540910061952574,-10.674285714285714,4.588571428571429,-0.7771428571428571,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,390,-0.934232612079226,-0.08777123325296793,-0.2727744376964629,-8.188571428571429,10.422857142857143,0.24,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,400,-1.50053407391583,-0.0662862025818659,0.3819086275826289,9.325714285714286,-27.46857142857143,-26.297142857142855,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,410,-1.4541459395123142,-0.06561479537339396,0.38648640400402845,9.108571428571429,-19.354285714285716,-25.6,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,420,-1.4541459395123142,-0.06561479537339396,0.38648640400402845,9.108571428571429,-19.354285714285716,-25.6,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,430,-1.3522751548814356,-0.08270516067995239,0.3891109958189642,9.06857142857143,-10.462857142857143,-25.0,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,440,-1.2204962309640797,-0.09076204718161565,0.34473708304086426,9.211428571428572,-0.13142857142857142,-17.28,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,450,-1.2204962309640797,-0.09076204718161565,0.34473708304086426,9.211428571428572,-0.13142857142857142,-17.28,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,460,-1.0932340464491714,-0.1032135990478225,0.28968169194616533,9.605714285714285,8.217142857142857,-9.251428571428571,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,470,-1.0932340464491714,-0.1032135990478225,0.28968169194616533,9.605714285714285,8.217142857142857,-9.251428571428571,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,480,-0.9523606067079684,-0.08886989959410382,0.22547074800866726,10.297142857142857,14.314285714285715,-2.662857142857143,21,17,2651,4422,77,0,21,19,2667,4135,0,no mains / natural or DC,0
0,0,0,490,-0.9523606067079684,-0.08886989959410382,0.22547074800866726,10.297142857142857,14.314285714285715,-2.662857142857143,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,500,-1.6480605487228004,-0.052003540147099216,-0.20606097598193304,-6.148571428571429,-0.34285714285714286,-26.634285714285713,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,510,-1.6480605487228004,-0.052003540147099216,-0.20606097598193304,-6.148571428571429,-0.34285714285714286,-26.634285714285713,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,520,-1.3826105533005768,-0.06616412854396192,-0.2687459944456313,-4.365714285714286,15.714285714285714,-34.09142857142857,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,530,-1.3826105533005768,-0.06616412854396192,-0.2687459944456313,-4.365714285714286,15.714285714285714,-34.09142857142857,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,540,-1.2001709036530657,-0.12262337107455672,-0.30280465102084414,-3.2742857142857145,12.205714285714286,-39.182857142857145,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,550,-1.2001709036530657,-0.12262337107455672,-0.30280465102084414,-2.5485714285714285,5.348571428571429,-38.82857142857143,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,560,-1.1368144779808955,-0.12909329508346812,-0.2996917630542924,-2.5485714285714285,5.348571428571429,-38.82857142857143,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,570,-0.9371623889889218,-0.13513595995971556,-0.3073213904232917,-1.3828571428571428,4.714285714285714,-33.794285714285714,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,580,-0.9371623889889218,-0.13513595995971556,-0.3073213904232917,-1.3828571428571428,4.714285714285714,-33.794285714285714,16,12,4049,3122,74,0,18,13,3828,3168,0,no mains / natural or DC,0
0,0,0,590,-0.7647938474684897,-0.15802484206671347,-0.2926114688558611,0.24,0.8914285714285715,-27.085714285714285,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
